"X","Y","Z","Red","Green","Blue"
412362.64,4265920.09,2172.81,0,0,0
412363.95,4265920.41,2172.79,0,0,0
412365.28,4265920.74,2172.77,0,0,0
412366.62,4265921.08,2172.75,0,0,0
412367.92,4265921.40,2172.85,0,0,0
412369.28,4265921.74,2172.67,0,0,0
412370.61,4265922.07,2172.75,0,0,0
412371.94,4265922.40,2172.76,0,0,0
412373.28,4265922.73,2172.67,0,0,0
412374.61,4265923.06,2172.63,0,0,0
412375.95,4265923.38,2172.56,0,0,0
412377.28,4265923.71,2172.57,0,0,0
412378.61,4265924.05,2172.61,0,0,0
412379.96,4265924.38,2172.59,0,0,0
412381.22,4265924.70,2172.92,0,0,0
412383.02,4265924.67,2172.74,0,0,0
412381.75,4265924.36,2172.54,0,0,0
412380.39,4265924.02,2172.73,0,0,0
412379.07,4265923.69,2172.69,0,0,0
412377.78,4265923.36,2172.57,0,0,0
412376.45,4265923.03,2172.54,0,0,0
412375.10,4265922.69,2172.63,0,0,0
412373.78,4265922.36,2172.59,0,0,0
412372.45,4265922.03,2172.72,0,0,0
412371.13,4265921.70,2172.75,0,0,0
412369.84,4265921.38,2172.65,0,0,0
412368.48,4265921.04,2172.74,0,0,0
412367.13,4265920.70,2172.75,0,0,0
412365.82,4265920.37,2172.78,0,0,0
412364.51,4265920.05,2172.81,0,0,0
412363.17,4265919.71,2172.86,0,0,0
412361.86,4265919.38,2172.79,0,0,0
412360.52,4265919.05,2172.83,0,0,0
412359.18,4265918.71,2172.82,0,0,0
412357.88,4265918.38,2172.86,0,0,0
412356.58,4265918.06,2172.86,0,0,0
412355.24,4265917.73,2172.86,0,0,0
412353.91,4265917.40,2172.92,0,0,0
412352.62,4265917.07,2172.92,0,0,0
412351.89,4265915.21,2173.11,0,0,0
412353.21,4265915.54,2173.05,0,0,0
412354.53,4265915.87,2172.94,0,0,0
412355.85,4265916.20,2172.90,0,0,0
412357.19,4265916.53,2172.94,0,0,0
412358.53,4265916.87,2172.92,0,0,0
412359.86,4265917.19,2172.94,0,0,0
412361.18,4265917.52,2172.86,0,0,0
412362.51,4265917.84,2172.85,0,0,0
412363.82,4265918.17,2172.90,0,0,0
412365.17,4265918.50,2172.85,0,0,0
412366.52,4265918.84,2172.74,0,0,0
412367.84,4265919.17,2172.83,0,0,0
412369.17,4265919.50,2172.72,0,0,0
412370.49,4265919.83,2172.78,0,0,0
412371.82,4265920.17,2172.76,0,0,0
412373.14,4265920.49,2172.69,0,0,0
412374.46,4265920.82,2172.67,0,0,0
412375.80,4265921.15,2172.69,0,0,0
412377.13,4265921.48,2172.76,0,0,0
412378.50,4265921.82,2172.58,0,0,0
412379.85,4265922.16,2172.58,0,0,0
412381.15,4265922.48,2172.67,0,0,0
412382.47,4265922.81,2172.63,0,0,0
412383.82,4265923.15,2172.56,0,0,0
412385.17,4265923.48,2172.52,0,0,0
412386.48,4265923.81,2172.57,0,0,0
412387.81,4265924.13,2172.57,0,0,0
412389.15,4265924.46,2172.50,0,0,0
412390.48,4265924.80,2172.57,0,0,0
412392.61,4265924.91,2172.46,0,0,0
412391.28,4265924.58,2172.53,0,0,0
412389.98,4265924.25,2172.46,0,0,0
412388.64,4265923.92,2172.48,0,0,0
412387.29,4265923.58,2172.50,0,0,0
412385.96,4265923.25,2172.50,0,0,0
412384.64,4265922.92,2172.51,0,0,0
412383.29,4265922.58,2172.63,0,0,0
412381.97,4265922.25,2172.54,0,0,0
412380.62,4265921.91,2172.69,0,0,0
412379.35,4265921.59,2172.54,0,0,0
412378.02,4265921.25,2172.56,0,0,0
412376.68,4265920.92,2172.61,0,0,0
412375.35,4265920.59,2172.65,0,0,0
412374.01,4265920.25,2172.75,0,0,0
412372.69,4265919.92,2172.74,0,0,0
412371.40,4265919.61,2172.65,0,0,0
412370.09,4265919.28,2172.61,0,0,0
412368.76,4265918.95,2172.69,0,0,0
412367.41,4265918.61,2172.83,0,0,0
412366.11,4265918.28,2172.73,0,0,0
412364.77,4265917.95,2172.86,0,0,0
412363.45,4265917.62,2172.86,0,0,0
412362.13,4265917.29,2172.86,0,0,0
412360.78,4265916.95,2172.90,0,0,0
412359.47,4265916.62,2172.90,0,0,0
412358.15,4265916.29,2172.92,0,0,0
412356.82,4265915.96,2172.96,0,0,0
412355.50,4265915.63,2172.92,0,0,0
412354.17,4265915.30,2173.02,0,0,0
412352.86,4265914.96,2172.97,0,0,0
412351.81,4265912.98,2173.05,0,0,0
412353.11,4265913.30,2173.02,0,0,0
412354.41,4265913.62,2173.06,0,0,0
412355.78,4265913.96,2172.88,0,0,0
412357.12,4265914.30,2172.88,0,0,0
412358.43,4265914.62,2173.01,0,0,0
412359.76,4265914.95,2172.92,0,0,0
412361.01,4265915.25,2173.11,0,0,0
412362.38,4265915.61,2172.96,0,0,0
412363.71,4265915.94,2172.94,0,0,0
412365.02,4265916.25,2173.02,0,0,0
412366.37,4265916.59,2172.92,0,0,0
412367.68,4265916.92,2172.90,0,0,0
412369.02,4265917.25,2172.80,0,0,0
412370.38,4265917.59,2172.73,0,0,0
412371.72,4265917.92,2172.73,0,0,0
412373.07,4265918.25,2172.63,0,0,0
412374.34,4265918.58,2172.80,0,0,0
412375.70,4265918.91,2172.61,0,0,0
412377.06,4265919.25,2172.58,0,0,0
412378.38,4265919.58,2172.63,0,0,0
412379.71,4265919.91,2172.60,0,0,0
412381.03,4265920.24,2172.61,0,0,0
412382.37,4265920.57,2172.58,0,0,0
412383.71,4265920.90,2172.61,0,0,0
412385.01,4265921.23,2172.63,0,0,0
412386.34,4265921.56,2172.71,0,0,0
412387.71,4265921.90,2172.53,0,0,0
412389.03,4265922.23,2172.57,0,0,0
412390.38,4265922.56,2172.53,0,0,0
412391.70,4265922.88,2172.63,0,0,0
412393.08,4265923.23,2172.56,0,0,0
412394.39,4265923.56,2172.55,0,0,0
412395.71,4265923.88,2172.60,0,0,0
412397.11,4265924.23,2172.42,0,0,0
412398.45,4265924.57,2172.44,0,0,0
412400.66,4265924.70,2172.38,0,0,0
412399.31,4265924.37,2172.44,0,0,0
412397.98,4265924.04,2172.48,0,0,0
412396.66,4265923.71,2172.51,0,0,0
412395.35,4265923.38,2172.47,0,0,0
412394.01,4265923.04,2172.53,0,0,0
412392.70,4265922.71,2172.52,0,0,0
412391.35,4265922.37,2172.53,0,0,0
412390.04,4265922.05,2172.50,0,0,0
412388.70,4265921.71,2172.51,0,0,0
412387.36,4265921.38,2172.54,0,0,0
412386.04,4265921.05,2172.60,0,0,0
412384.71,4265920.71,2172.67,0,0,0
412383.42,4265920.38,2172.57,0,0,0
412382.09,4265920.06,2172.53,0,0,0
412380.75,4265919.71,2172.59,0,0,0
412379.42,4265919.38,2172.69,0,0,0
412378.14,4265919.07,2172.56,0,0,0
412376.81,4265918.73,2172.57,0,0,0
412375.45,4265918.38,2172.61,0,0,0
412374.09,4265918.06,2172.76,0,0,0
412372.81,4265917.73,2172.61,0,0,0
412371.47,4265917.40,2172.69,0,0,0
412370.14,4265917.07,2172.76,0,0,0
412368.80,4265916.73,2172.86,0,0,0
412367.49,4265916.40,2172.83,0,0,0
412366.12,4265916.06,2173.05,0,0,0
412364.84,4265915.74,2172.86,0,0,0
412363.51,4265915.41,2172.82,0,0,0
412362.15,4265915.07,2172.92,0,0,0
412360.83,4265914.74,2172.99,0,0,0
412359.50,4265914.41,2173.10,0,0,0
412358.22,4265914.08,2172.86,0,0,0
412356.88,4265913.75,2172.86,0,0,0
412355.56,4265913.42,2172.86,0,0,0
412354.19,4265913.07,2173.09,0,0,0
412352.92,4265912.75,2173.01,0,0,0
412352.80,4265911.17,2172.90,0,0,0
412354.11,4265911.50,2172.92,0,0,0
412355.42,4265911.83,2172.90,0,0,0
412356.73,4265912.15,2173.03,0,0,0
412358.05,4265912.48,2173.06,0,0,0
412359.41,4265912.82,2172.92,0,0,0
412360.74,4265913.15,2173.02,0,0,0
412362.09,4265913.49,2172.88,0,0,0
412363.41,4265913.81,2172.82,0,0,0
412364.72,4265914.13,2172.90,0,0,0
412366.05,4265914.46,2172.90,0,0,0
412367.39,4265914.80,2172.75,0,0,0
412368.73,4265915.13,2172.78,0,0,0
412370.07,4265915.46,2172.73,0,0,0
412371.35,4265915.79,2172.90,0,0,0
412372.72,4265916.13,2172.65,0,0,0
412374.01,4265916.45,2172.77,0,0,0
412375.35,4265916.78,2172.65,0,0,0
412376.66,4265917.11,2172.69,0,0,0
412378.01,4265917.44,2172.69,0,0,0
412379.34,4265917.77,2172.73,0,0,0
412380.70,4265918.11,2172.61,0,0,0
412382.03,4265918.44,2172.69,0,0,0
412383.37,4265918.78,2172.67,0,0,0
412384.68,4265919.09,2172.72,0,0,0
412386.01,4265919.42,2172.65,0,0,0
412387.32,4265919.75,2172.67,0,0,0
412388.68,4265920.09,2172.65,0,0,0
412390.05,4265920.44,2172.55,0,0,0
412391.38,4265920.77,2172.61,0,0,0
412392.72,4265921.09,2172.57,0,0,0
412394.06,4265921.42,2172.55,0,0,0
412395.37,4265921.75,2172.53,0,0,0
412396.71,4265922.09,2172.50,0,0,0
412398.05,4265922.42,2172.51,0,0,0
412399.40,4265922.75,2172.46,0,0,0
412400.74,4265923.09,2172.46,0,0,0
412402.08,4265923.42,2172.44,0,0,0
412403.43,4265923.75,2172.40,0,0,0
412404.76,4265924.09,2172.48,0,0,0
412406.10,4265924.42,2172.42,0,0,0
412407.44,4265924.75,2172.40,0,0,0
412408.39,4265924.59,2172.42,0,0,0
412407.09,4265924.25,2172.32,0,0,0
412405.76,4265923.92,2172.36,0,0,0
412404.44,4265923.59,2172.38,0,0,0
412403.10,4265923.25,2172.38,0,0,0
412401.76,4265922.92,2172.42,0,0,0
412400.45,4265922.59,2172.44,0,0,0
412399.12,4265922.27,2172.48,0,0,0
412397.78,4265921.92,2172.51,0,0,0
412396.46,4265921.59,2172.48,0,0,0
412395.13,4265921.27,2172.51,0,0,0
412393.80,4265920.92,2172.52,0,0,0
412392.48,4265920.59,2172.56,0,0,0
412391.19,4265920.28,2172.53,0,0,0
412389.85,4265919.94,2172.54,0,0,0
412388.52,4265919.61,2172.52,0,0,0
412387.18,4265919.27,2172.61,0,0,0
412385.88,4265918.95,2172.56,0,0,0
412384.51,4265918.59,2172.72,0,0,0
412383.19,4265918.27,2172.67,0,0,0
412381.83,4265917.92,2172.77,0,0,0
412380.56,4265917.61,2172.60,0,0,0
412379.25,4265917.29,2172.61,0,0,0
412377.95,4265916.96,2172.58,0,0,0
412376.58,4265916.62,2172.80,0,0,0
412375.27,4265916.29,2172.63,0,0,0
412373.91,4265915.95,2172.75,0,0,0
412372.64,4265915.63,2172.61,0,0,0
412371.27,4265915.29,2172.81,0,0,0
412369.97,4265914.96,2172.72,0,0,0
412368.65,4265914.63,2172.74,0,0,0
412367.30,4265914.29,2172.72,0,0,0
412365.93,4265913.95,2172.86,0,0,0
412364.61,4265913.62,2172.96,0,0,0
412363.34,4265913.30,2172.80,0,0,0
412362.00,4265912.96,2172.94,0,0,0
412360.66,4265912.63,2173.01,0,0,0
412359.34,4265912.30,2173.02,0,0,0
412358.02,4265911.96,2173.00,0,0,0
412356.70,4265911.63,2172.99,0,0,0
412355.40,4265911.31,2172.84,0,0,0
412354.09,4265910.98,2172.88,0,0,0
412352.78,4265910.65,2172.90,0,0,0
412352.39,4265908.94,2173.01,0,0,0
412353.72,4265909.27,2172.92,0,0,0
412355.04,4265909.59,2173.04,0,0,0
412356.38,4265909.94,2172.86,0,0,0
412357.68,4265910.25,2172.92,0,0,0
412359.01,4265910.59,2172.83,0,0,0
412360.35,4265910.92,2172.86,0,0,0
412361.68,4265911.25,2172.86,0,0,0
412363.00,4265911.58,2172.84,0,0,0
412364.33,4265911.91,2172.88,0,0,0
412365.64,4265912.24,2172.94,0,0,0
412367.01,4265912.58,2172.73,0,0,0
412368.33,4265912.91,2172.76,0,0,0
412369.65,4265913.24,2172.73,0,0,0
412370.99,4265913.57,2172.73,0,0,0
412372.33,4265913.90,2172.69,0,0,0
412373.67,4265914.23,2172.65,0,0,0
412374.92,4265914.55,2173.01,0,0,0
412376.28,4265914.88,2172.80,0,0,0
412377.67,4265915.23,2172.58,0,0,0
412379.01,4265915.56,2172.63,0,0,0
412380.35,4265915.88,2172.61,0,0,0
412381.66,4265916.21,2172.67,0,0,0
412382.99,4265916.55,2172.63,0,0,0
412384.31,4265916.88,2172.60,0,0,0
412385.64,4265917.21,2172.60,0,0,0
412387.00,4265917.55,2172.57,0,0,0
412388.34,4265917.88,2172.60,0,0,0
412389.67,4265918.21,2172.56,0,0,0
412390.99,4265918.54,2172.57,0,0,0
412392.32,4265918.87,2172.55,0,0,0
412393.68,4265919.21,2172.56,0,0,0
412395.02,4265919.55,2172.53,0,0,0
412396.34,4265919.87,2172.54,0,0,0
412397.68,4265920.21,2172.54,0,0,0
412399.01,4265920.54,2172.55,0,0,0
412400.38,4265920.88,2172.50,0,0,0
412401.73,4265921.21,2172.48,0,0,0
412403.05,4265921.54,2172.42,0,0,0
412404.39,4265921.88,2172.40,0,0,0
412405.73,4265922.21,2172.50,0,0,0
412407.10,4265922.55,2172.44,0,0,0
412408.45,4265922.88,2172.38,0,0,0
412409.76,4265923.21,2172.42,0,0,0
412411.13,4265923.55,2172.29,0,0,0
412412.48,4265923.88,2172.32,0,0,0
412413.82,4265924.23,2172.36,0,0,0
412415.16,4265924.56,2172.29,0,0,0
412416.36,4265924.46,2172.36,0,0,0
412415.05,4265924.13,2172.33,0,0,0
412413.72,4265923.80,2172.32,0,0,0
412412.39,4265923.46,2172.30,0,0,0
412411.06,4265923.13,2172.29,0,0,0
412409.72,4265922.80,2172.36,0,0,0
412408.40,4265922.46,2172.42,0,0,0
412407.08,4265922.13,2172.40,0,0,0
412405.74,4265921.80,2172.44,0,0,0
412404.43,4265921.46,2172.42,0,0,0
412403.11,4265921.13,2172.40,0,0,0
412401.77,4265920.81,2172.50,0,0,0
412400.46,4265920.48,2172.47,0,0,0
412399.12,4265920.13,2172.48,0,0,0
412397.78,4265919.81,2172.53,0,0,0
412396.46,4265919.48,2172.55,0,0,0
412395.14,4265919.15,2172.52,0,0,0
412393.82,4265918.82,2172.53,0,0,0
412392.50,4265918.49,2172.53,0,0,0
412391.16,4265918.15,2172.56,0,0,0
412389.83,4265917.82,2172.54,0,0,0
412388.51,4265917.49,2172.54,0,0,0
412387.17,4265917.15,2172.56,0,0,0
412385.85,4265916.82,2172.59,0,0,0
412384.52,4265916.48,2172.58,0,0,0
412383.17,4265916.15,2172.63,0,0,0
412381.86,4265915.82,2172.61,0,0,0
412380.52,4265915.48,2172.65,0,0,0
412379.22,4265915.15,2172.61,0,0,0
412377.89,4265914.82,2172.58,0,0,0
412376.54,4265914.48,2172.69,0,0,0
412375.16,4265914.13,2173.01,0,0,0
412373.93,4265913.83,2172.61,0,0,0
412372.57,4265913.49,2172.75,0,0,0
412371.25,4265913.16,2172.69,0,0,0
412369.91,4265912.82,2172.67,0,0,0
412368.57,4265912.49,2172.83,0,0,0
412367.29,4265912.17,2172.73,0,0,0
412365.95,4265911.83,2172.77,0,0,0
412364.59,4265911.49,2172.88,0,0,0
412363.27,4265911.16,2172.83,0,0,0
412361.98,4265910.84,2172.82,0,0,0
412360.65,4265910.50,2172.85,0,0,0
412359.33,4265910.17,2172.84,0,0,0
412357.96,4265909.83,2173.08,0,0,0
412356.69,4265909.50,2172.85,0,0,0
412355.34,4265909.17,2173.03,0,0,0
412354.05,4265908.84,2172.90,0,0,0
412352.72,4265908.50,2172.96,0,0,0
412351.83,4265906.61,2172.92,0,0,0
412353.12,4265906.92,2173.04,0,0,0
412354.47,4265907.27,2172.96,0,0,0
412355.80,4265907.59,2172.92,0,0,0
412357.12,4265907.92,2172.92,0,0,0
412358.44,4265908.25,2172.92,0,0,0
412359.77,4265908.59,2172.94,0,0,0
412361.08,4265908.91,2172.90,0,0,0
412362.39,4265909.24,2172.88,0,0,0
412363.72,4265909.57,2172.85,0,0,0
412365.05,4265909.90,2172.81,0,0,0
412366.39,4265910.24,2172.83,0,0,0
412367.74,4265910.57,2172.75,0,0,0
412368.99,4265910.88,2172.97,0,0,0
412370.37,4265911.21,2172.69,0,0,0
412371.70,4265911.56,2172.69,0,0,0
412373.02,4265911.88,2172.73,0,0,0
412374.36,4265912.21,2172.73,0,0,0
412375.70,4265912.55,2172.63,0,0,0
412377.02,4265912.88,2172.65,0,0,0
412378.33,4265913.21,2172.81,0,0,0
412379.66,4265913.54,2172.84,0,0,0
412381.02,4265913.87,2172.63,0,0,0
412382.34,4265914.21,2172.63,0,0,0
412383.70,4265914.54,2172.60,0,0,0
412385.01,4265914.87,2172.71,0,0,0
412386.38,4265915.21,2172.58,0,0,0
412387.70,4265915.54,2172.59,0,0,0
412389.03,4265915.87,2172.60,0,0,0
412390.36,4265916.20,2172.57,0,0,0
412391.72,4265916.54,2172.57,0,0,0
412393.06,4265916.87,2172.58,0,0,0
412394.39,4265917.20,2172.56,0,0,0
412395.73,4265917.54,2172.54,0,0,0
412397.06,4265917.87,2172.55,0,0,0
412398.41,4265918.20,2172.56,0,0,0
412399.75,4265918.54,2172.55,0,0,0
412401.08,4265918.87,2172.50,0,0,0
412402.40,4265919.20,2172.44,0,0,0
412403.73,4265919.53,2172.44,0,0,0
412405.10,4265919.87,2172.42,0,0,0
412406.46,4265920.21,2172.40,0,0,0
412407.79,4265920.54,2172.46,0,0,0
412409.13,4265920.87,2172.40,0,0,0
412410.49,4265921.21,2172.40,0,0,0
412411.83,4265921.55,2172.40,0,0,0
412413.19,4265921.88,2172.35,0,0,0
412414.55,4265922.21,2172.35,0,0,0
412415.89,4265922.56,2172.34,0,0,0
412417.22,4265922.88,2172.33,0,0,0
412418.57,4265923.21,2172.34,0,0,0
412419.92,4265923.56,2172.33,0,0,0
412421.27,4265923.90,2172.30,0,0,0
412422.58,4265924.21,2172.36,0,0,0
412423.94,4265924.56,2172.38,0,0,0
412425.31,4265924.53,2172.24,0,0,0
412423.98,4265924.20,2172.31,0,0,0
412422.63,4265923.86,2172.36,0,0,0
412421.34,4265923.53,2172.27,0,0,0
412420.00,4265923.20,2172.31,0,0,0
412418.68,4265922.87,2172.32,0,0,0
412417.37,4265922.54,2172.34,0,0,0
412416.05,4265922.21,2172.32,0,0,0
412414.72,4265921.87,2172.38,0,0,0
412412.08,4265921.21,2172.38,0,0,0
412410.75,4265920.88,2172.38,0,0,0
412409.42,4265920.54,2172.38,0,0,0
412408.09,4265920.21,2172.42,0,0,0
412406.78,4265919.88,2172.40,0,0,0
412405.45,4265919.55,2172.38,0,0,0
412404.12,4265919.21,2172.44,0,0,0
412402.82,4265918.88,2172.42,0,0,0
412401.47,4265918.55,2172.48,0,0,0
412400.11,4265918.21,2172.50,0,0,0
412398.79,4265917.88,2172.52,0,0,0
412397.45,4265917.54,2172.52,0,0,0
412396.12,4265917.21,2172.52,0,0,0
412394.82,4265916.88,2172.52,0,0,0
412393.49,4265916.55,2172.56,0,0,0
412392.17,4265916.21,2172.57,0,0,0
412390.85,4265915.88,2172.56,0,0,0
412389.51,4265915.55,2172.60,0,0,0
412388.19,4265915.21,2172.55,0,0,0
412386.88,4265914.88,2172.55,0,0,0
412385.47,4265914.54,2172.86,0,0,0
412384.20,4265914.21,2172.57,0,0,0
412382.87,4265913.88,2172.61,0,0,0
412381.52,4265913.55,2172.69,0,0,0
412380.20,4265913.21,2172.69,0,0,0
412378.87,4265912.88,2172.69,0,0,0
412377.56,4265912.56,2172.71,0,0,0
412376.25,4265912.23,2172.61,0,0,0
412374.94,4265911.90,2172.65,0,0,0
412373.57,4265911.56,2172.84,0,0,0
412372.27,4265911.23,2172.79,0,0,0
412370.97,4265910.90,2172.72,0,0,0
412369.64,4265910.57,2172.77,0,0,0
412368.31,4265910.24,2172.73,0,0,0
412367.00,4265909.91,2172.75,0,0,0
412365.68,4265909.58,2172.79,0,0,0
412364.34,4265909.24,2172.86,0,0,0
412363.02,4265908.91,2172.88,0,0,0
412361.69,4265908.58,2172.86,0,0,0
412360.36,4265908.25,2172.88,0,0,0
412359.06,4265907.92,2172.85,0,0,0
412357.72,4265907.58,2172.98,0,0,0
412356.40,4265907.25,2172.94,0,0,0
412355.10,4265906.92,2172.92,0,0,0
412353.77,4265906.59,2172.88,0,0,0
412352.44,4265906.25,2172.92,0,0,0
412352.90,4265904.62,2172.98,0,0,0
412354.22,4265904.95,2172.94,0,0,0
412355.53,4265905.27,2172.98,0,0,0
412356.86,4265905.59,2172.90,0,0,0
412358.19,4265905.94,2172.90,0,0,0
412359.52,4265906.27,2172.88,0,0,0
412360.85,4265906.59,2172.86,0,0,0
412362.17,4265906.92,2172.84,0,0,0
412363.47,4265907.25,2172.84,0,0,0
412364.79,4265907.58,2172.86,0,0,0
412366.13,4265907.91,2172.82,0,0,0
412367.46,4265908.24,2172.76,0,0,0
412368.79,4265908.57,2172.76,0,0,0
412370.12,4265908.90,2172.75,0,0,0
412371.45,4265909.24,2172.69,0,0,0
412372.81,4265909.57,2172.67,0,0,0
412374.12,4265909.90,2172.74,0,0,0
412375.44,4265910.23,2172.67,0,0,0
412376.78,4265910.56,2172.65,0,0,0
412378.12,4265910.88,2172.59,0,0,0
412379.46,4265911.23,2172.61,0,0,0
412380.79,4265911.56,2172.69,0,0,0
412382.12,4265911.88,2172.67,0,0,0
412383.44,4265912.21,2172.61,0,0,0
412384.77,4265912.55,2172.61,0,0,0
412386.12,4265912.88,2172.60,0,0,0
412387.45,4265913.21,2172.61,0,0,0
412388.77,4265913.54,2172.61,0,0,0
412390.11,4265913.88,2172.61,0,0,0
412391.44,4265914.21,2172.59,0,0,0
412392.79,4265914.54,2172.58,0,0,0
412394.12,4265914.88,2172.57,0,0,0
412395.46,4265915.21,2172.55,0,0,0
412396.79,4265915.54,2172.59,0,0,0
412398.13,4265915.87,2172.59,0,0,0
412399.49,4265916.21,2172.57,0,0,0
412400.83,4265916.55,2172.54,0,0,0
412402.16,4265916.88,2172.49,0,0,0
412403.52,4265917.21,2172.42,0,0,0
412404.85,4265917.55,2172.46,0,0,0
412406.20,4265917.88,2172.42,0,0,0
412407.51,4265918.21,2172.48,0,0,0
412408.85,4265918.54,2172.42,0,0,0
412410.20,4265918.88,2172.46,0,0,0
412411.55,4265919.21,2172.42,0,0,0
412412.89,4265919.55,2172.44,0,0,0
412414.26,4265919.88,2172.36,0,0,0
412415.59,4265920.21,2172.33,0,0,0
412416.91,4265920.55,2172.44,0,0,0
412418.23,4265920.88,2172.53,0,0,0
412419.63,4265921.23,2172.32,0,0,0
412420.98,4265921.57,2172.29,0,0,0
412422.29,4265921.88,2172.46,0,0,0
412423.68,4265922.24,2172.29,0,0,0
412425.00,4265922.57,2172.38,0,0,0
412426.42,4265922.92,2172.19,0,0,0
412427.75,4265923.25,2172.25,0,0,0
412429.09,4265923.58,2172.17,0,0,0
412430.43,4265923.92,2172.17,0,0,0
412431.82,4265924.25,2172.11,0,0,0
412433.10,4265924.23,2172.17,0,0,0
412431.81,4265923.91,2172.08,0,0,0
412430.46,4265923.57,2172.23,0,0,0
412429.17,4265923.25,2172.13,0,0,0
412427.82,4265922.91,2172.28,0,0,0
412426.55,4265922.59,2172.15,0,0,0
412425.14,4265922.24,2172.44,0,0,0
412423.88,4265921.92,2172.21,0,0,0
412422.56,4265921.59,2172.27,0,0,0
412421.25,4265921.25,2172.27,0,0,0
412419.91,4265920.92,2172.38,0,0,0
412418.56,4265920.59,2172.42,0,0,0
412417.22,4265920.25,2172.40,0,0,0
412415.93,4265919.92,2172.31,0,0,0
412414.59,4265919.59,2172.42,0,0,0
412413.24,4265919.25,2172.44,0,0,0
412411.93,4265918.92,2172.40,0,0,0
412410.63,4265918.59,2172.36,0,0,0
412409.29,4265918.25,2172.38,0,0,0
412407.97,4265917.92,2172.40,0,0,0
412406.66,4265917.59,2172.40,0,0,0
412405.32,4265917.27,2172.40,0,0,0
412403.98,4265916.92,2172.44,0,0,0
412402.66,4265916.59,2172.47,0,0,0
412401.33,4265916.25,2172.49,0,0,0
412400.00,4265915.92,2172.52,0,0,0
412398.66,4265915.59,2172.54,0,0,0
412397.32,4265915.25,2172.53,0,0,0
412396.00,4265914.92,2172.52,0,0,0
412394.69,4265914.59,2172.52,0,0,0
412393.38,4265914.27,2172.54,0,0,0
412392.05,4265913.94,2172.56,0,0,0
412390.73,4265913.61,2172.58,0,0,0
412389.41,4265913.28,2172.56,0,0,0
412388.08,4265912.94,2172.57,0,0,0
412386.76,4265912.61,2172.57,0,0,0
412385.43,4265912.28,2172.57,0,0,0
412384.09,4265911.94,2172.61,0,0,0
412382.78,4265911.61,2172.60,0,0,0
412381.46,4265911.28,2172.61,0,0,0
412380.12,4265910.95,2172.65,0,0,0
412378.82,4265910.62,2172.59,0,0,0
412377.49,4265910.29,2172.63,0,0,0
412376.15,4265909.95,2172.71,0,0,0
412374.83,4265909.62,2172.65,0,0,0
412373.48,4265909.28,2172.73,0,0,0
412372.19,4265908.96,2172.65,0,0,0
412370.84,4265908.62,2172.79,0,0,0
412369.54,4265908.30,2172.76,0,0,0
412368.23,4265907.96,2172.75,0,0,0
412366.90,4265907.63,2172.76,0,0,0
412365.55,4265907.30,2172.77,0,0,0
412364.21,4265906.96,2172.81,0,0,0
412362.89,4265906.63,2172.83,0,0,0
412361.57,4265906.30,2172.84,0,0,0
412360.27,4265905.96,2172.84,0,0,0
412358.96,4265905.63,2172.86,0,0,0
412357.64,4265905.31,2172.86,0,0,0
412356.30,4265904.98,2172.88,0,0,0
412354.98,4265904.65,2172.90,0,0,0
412353.67,4265904.32,2172.90,0,0,0
412352.35,4265903.99,2172.90,0,0,0
412352.43,4265902.20,2172.99,0,0,0
412353.75,4265902.53,2172.97,0,0,0
412355.09,4265902.86,2172.92,0,0,0
412356.39,4265903.17,2172.92,0,0,0
412357.71,4265903.50,2172.86,0,0,0
412359.03,4265903.84,2172.86,0,0,0
412360.37,4265904.17,2172.85,0,0,0
412361.72,4265904.50,2172.83,0,0,0
412363.02,4265904.83,2172.86,0,0,0
412364.32,4265905.15,2172.88,0,0,0
412365.64,4265905.48,2172.96,0,0,0
412367.00,4265905.82,2172.80,0,0,0
412368.32,4265906.15,2172.82,0,0,0
412369.66,4265906.48,2172.77,0,0,0
412370.97,4265906.81,2172.77,0,0,0
412372.30,4265907.13,2172.74,0,0,0
412373.61,4265907.46,2172.71,0,0,0
412374.92,4265907.79,2172.82,0,0,0
412376.28,4265908.13,2172.75,0,0,0
412377.60,4265908.46,2172.81,0,0,0
412378.97,4265908.80,2172.61,0,0,0
412380.28,4265909.13,2172.69,0,0,0
412381.65,4265909.46,2172.63,0,0,0
412382.98,4265909.80,2172.63,0,0,0
412384.31,4265910.13,2172.59,0,0,0
412385.64,4265910.46,2172.59,0,0,0
412386.97,4265910.79,2172.59,0,0,0
412388.31,4265911.12,2172.57,0,0,0
412389.61,4265911.45,2172.67,0,0,0
412390.96,4265911.78,2172.60,0,0,0
412392.30,4265912.11,2172.58,0,0,0
412393.64,4265912.45,2172.63,0,0,0
412394.98,4265912.78,2172.54,0,0,0
412396.30,4265913.11,2172.55,0,0,0
412397.62,4265913.44,2172.54,0,0,0
412398.97,4265913.78,2172.54,0,0,0
412400.32,4265914.11,2172.52,0,0,0
412401.66,4265914.44,2172.49,0,0,0
412403.00,4265914.78,2172.49,0,0,0
412404.33,4265915.11,2172.47,0,0,0
412405.68,4265915.44,2172.50,0,0,0
412407.03,4265915.78,2172.44,0,0,0
412408.34,4265916.11,2172.54,0,0,0
412409.70,4265916.44,2172.44,0,0,0
412411.04,4265916.78,2172.40,0,0,0
412412.36,4265917.11,2172.47,0,0,0
412413.71,4265917.44,2172.54,0,0,0
412415.08,4265917.78,2172.47,0,0,0
